timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ,label
638581,-0.1366,-0.1392,1.0341,-3.7832,-0.998,-0.248,other
638604,-0.1366,-0.1393,1.0334,-3.7832,-1.0039,-0.248,other
638627,-0.1368,-0.1403,1.0356,-3.7812,-1.0078,-0.252,other
638650,-0.1359,-0.1395,1.0345,-3.7793,-1.002,-0.2559,other
638673,-0.1373,-0.1392,1.033,-3.7773,-0.9883,-0.2637,other
638696,-0.1365,-0.14,1.0352,-3.7773,-0.9727,-0.2715,other
638719,-0.1364,-0.1403,1.0353,-3.7773,-0.9648,-0.2773,other
638742,-0.1359,-0.1383,1.0365,-3.7812,-0.9551,-0.2852,other
638765,-0.1367,-0.1404,1.0352,-3.7871,-0.9531,-0.2871,other
638788,-0.1357,-0.1404,1.0342,-3.7969,-0.9648,-0.2871,other
638811,-0.1354,-0.1398,1.0344,-3.8027,-0.9844,-0.2852,other
638834,-0.1348,-0.136,1.0354,-3.8086,-1.0273,-0.2832,other
638857,-0.1366,-0.1382,1.0354,-3.8066,-1.0742,-0.2852,other
638880,-0.1362,-0.1404,1.035,-3.8047,-1.1016,-0.2871,other
638903,-0.1356,-0.142,1.0365,-3.8008,-1.1328,-0.291,other
638926,-0.1349,-0.14,1.036,-3.7969,-1.1484,-0.2949,other
638949,-0.135,-0.1409,1.0331,-3.793,-1.1719,-0.2988,other
638972,-0.1365,-0.1368,1.0336,-3.791,-1.1992,-0.3008,other
638995,-0.1356,-0.1372,1.0343,-3.7891,-1.2148,-0.3008,other
639018,-0.1359,-0.1396,1.0363,-3.7832,-1.2246,-0.3008,other
639041,-0.1378,-0.1417,1.0355,-3.7773,-1.2188,-0.3008,other
639064,-0.1354,-0.1406,1.0365,-3.7695,-1.1934,-0.2988,other
639087,-0.1361,-0.1393,1.0361,-3.7617,-1.1582,-0.2988,other
639110,-0.1385,-0.1378,1.0336,-3.7598,-1.1348,-0.3008,other
639133,-0.1364,-0.1384,1.0355,-3.7559,-1.0977,-0.3047,other
639156,-0.1373,-0.1401,1.0358,-3.7539,-1.0703,-0.3047,other
639179,-0.1354,-0.141,1.0372,-3.7578,-1.0371,-0.3027,other
639202,-0.1364,-0.1406,1.0353,-3.7637,-1.0215,-0.2969,other
639225,-0.1359,-0.139,1.0341,-3.7734,-1.0137,-0.291,other
639248,-0.1362,-0.1384,1.0349,-3.7832,-1.0195,-0.2812,other
639271,-0.1377,-0.1398,1.0359,-3.7891,-1.0234,-0.2754,other
639294,-0.137,-0.1403,1.0372,-3.793,-1.0234,-0.2676,other
639317,-0.1364,-0.1401,1.0366,-3.7949,-1.0195,-0.2656,other
639340,-0.1346,-0.14,1.035,-3.7949,-1.0156,-0.2676,other
639363,-0.1355,-0.1399,1.0361,-3.793,-1.0156,-0.2734,other
639386,-0.1349,-0.1387,1.0359,-3.791,-1.0176,-0.2793,other
639409,-0.1371,-0.1394,1.0366,-3.7871,-1.0137,-0.291,other
639432,-0.1372,-0.1385,1.0356,-3.7832,-1.002,-0.2988,other
639455,-0.1346,-0.1388,1.036,-3.7773,-0.9707,-0.3086,other
639478,-0.1353,-0.1384,1.0353,-3.7754,-0.9355,-0.3164,other
639501,-0.137,-0.1393,1.035,-3.7754,-0.916,-0.3203,other
639524,-0.1362,-0.1406,1.0353,-3.7773,-0.8945,-0.3262,other
639547,-0.1375,-0.1421,1.0369,-3.7793,-0.8848,-0.3262,other
639570,-0.1364,-0.1414,1.0361,-3.7871,-0.8848,-0.3242,other
639593,-0.1359,-0.1379,1.0343,-3.793,-0.8984,-0.3203,other
639616,-0.1382,-0.1387,1.0344,-3.8027,-0.9395,-0.3184,other
639639,-0.1339,-0.1416,1.0361,-3.8086,-0.9961,-0.3164,other
639662,-0.1364,-0.1425,1.0353,-3.8125,-1.0371,-0.3145,other
639685,-0.1366,-0.1412,1.0356,-3.8145,-1.0938,-0.3125,other
639708,-0.1342,-0.1393,1.0358,-3.8145,-1.1289,-0.3105,other
639731,-0.135,-0.1372,1.0349,-3.8105,-1.1758,-0.3066,other
639754,-0.135,-0.1388,1.0355,-3.8027,-1.2129,-0.3008,other
639777,-0.136,-0.1409,1.0359,-3.7969,-1.2324,-0.2969,other
639800,-0.1361,-0.1411,1.0358,-3.7871,-1.2441,-0.293,other
639823,-0.137,-0.1403,1.0345,-3.7832,-1.2402,-0.291,other
639846,-0.1349,-0.1417,1.0361,-3.7773,-1.2207,-0.291,other
639869,-0.1349,-0.1421,1.0358,-3.7734,-1.1875,-0.293,other
639892,-0.1371,-0.1384,1.0345,-3.7715,-1.1641,-0.2949,other
639915,-0.1355,-0.1368,1.0352,-3.7676,-1.125,-0.2969,other
639938,-0.1354,-0.1393,1.0355,-3.7656,-1.0977,-0.2969,other
639961,-0.1375,-0.141,1.035,-3.7578,-1.0527,-0.2969,other
639984,-0.1351,-0.1443,1.036,-3.7559,-1.0234,-0.3008,other
640007,-0.1324,-0.1412,1.0365,-3.7578,-0.9883,-0.3047,other
640030,-0.1388,-0.1376,1.0341,-3.7676,-0.9707,-0.3145,other
640053,-0.1387,-0.1357,1.0331,-3.7754,-0.9727,-0.3223,other
640076,-0.1334,-0.1359,1.035,-3.7832,-0.9746,-0.3379,other
640099,-0.1381,-0.1378,1.0359,-3.7852,-0.9668,-0.3496,other
640122,-0.1396,-0.1409,1.0353,-3.7832,-0.9453,-0.3652,other
640145,-0.136,-0.1444,1.0386,-3.7812,-0.9102,-0.373,other
640168,-0.1372,-0.144,1.0398,-3.7793,-0.8867,-0.373,other
640191,-0.1357,-0.1415,1.0372,-3.7773,-0.8594,-0.3672,other
640214,-0.1321,-0.1384,1.0327,-3.7695,-0.8535,-0.3613,other
640237,-0.1375,-0.1349,1.035,-3.748,-0.8633,-0.3457,other
640260,-0.1375,-0.1346,1.0341,-3.7109,-0.873,-0.332,other
640283,-0.1379,-0.1403,1.0359,-3.6816,-0.873,-0.3242,other
640306,-0.1382,-0.1438,1.0375,-3.6426,-0.8672,-0.3164,other
640329,-0.1378,-0.1444,1.0377,-3.623,-0.8691,-0.3145,other
640352,-0.1334,-0.1395,1.0353,-3.6113,-0.8887,-0.3145,other
640375,-0.1368,-0.135,1.0315,-3.6094,-0.9141,-0.3164,other
640398,-0.1398,-0.1329,1.0327,-3.6113,-0.9609,-0.3184,other
640421,-0.1346,-0.1378,1.0361,-3.6113,-0.9941,-0.3203,other
640444,-0.1364,-0.1423,1.0374,-3.6133,-1.002,-0.3203,other
640467,-0.1388,-0.1422,1.0358,-3.6211,-0.998,-0.3203,other
640490,-0.1345,-0.1399,1.0365,-3.6328,-0.9902,-0.3184,other
640513,-0.1348,-0.1359,1.0339,-3.6543,-0.9844,-0.3125,other
640536,-0.1377,-0.135,1.0349,-3.6797,-0.9785,-0.3066,other
640559,-0.1385,-0.1372,1.0352,-3.6973,-0.9727,-0.3027,other
640582,-0.1356,-0.1406,1.0367,-3.7227,-0.9512,-0.2969,other
640605,-0.1379,-0.1423,1.038,-3.7383,-0.9355,-0.2949,other
640628,-0.1357,-0.1395,1.0377,-3.7598,-0.9141,-0.291,other
640651,-0.1357,-0.137,1.0343,-3.7773,-0.9023,-0.2891,other
640674,-0.1366,-0.1365,1.0334,-3.7852,-0.9004,-0.2871,other
640697,-0.1389,-0.1368,1.0328,-3.793,-0.8984,-0.2891,other
640720,-0.1387,-0.1406,1.0339,-3.791,-0.8906,-0.2891,other
640743,-0.1381,-0.1416,1.0354,-3.7871,-0.8711,-0.2891,other
640766,-0.1373,-0.1403,1.0353,-3.7852,-0.8535,-0.2852,other
640789,-0.1383,-0.1388,1.0332,-3.7793,-0.8477,-0.2812,other
640812,-0.1364,-0.1371,1.0349,-3.7773,-0.8555,-0.2734,other
640835,-0.1379,-0.1376,1.0348,-3.7773,-0.8672,-0.2695,other
640858,-0.1375,-0.141,1.0345,-3.7773,-0.8926,-0.2695,other
640881,-0.139,-0.1405,1.0358,-3.7793,-0.9121,-0.2734,other
640904,-0.1388,-0.1406,1.0334,-3.7832,-0.9414,-0.2871,other
640927,-0.1361,-0.1387,1.0337,-3.791,-0.9707,-0.3027,other
640950,-0.1396,-0.1375,1.033,-3.7949,-0.9883,-0.3145,other
640973,-0.1364,-0.1394,1.0343,-3.7969,-1.0098,-0.3301,other
640996,-0.1372,-0.1416,1.0367,-3.7988,-1.0156,-0.3359,other
641019,-0.139,-0.141,1.0326,-3.7988,-1.0195,-0.3398,other
641042,-0.1362,-0.1394,1.0348,-3.7969,-1.0195,-0.3379,other
641065,-0.1381,-0.1381,1.0348,-3.793,-1.0254,-0.334,other
641088,-0.1381,-0.1377,1.0338,-3.7832,-1.041,-0.3262,other
641111,-0.1368,-0.139,1.0352,-3.7734,-1.0586,-0.3184,other
641134,-0.1366,-0.1396,1.035,-3.7539,-1.084,-0.3086,other
641157,-0.1375,-0.1406,1.0336,-3.7422,-1.1094,-0.2969,other
641180,-0.1387,-0.1394,1.0344,-3.7285,-1.125,-0.291,other
641203,-0.1361,-0.1384,1.0352,-3.7207,-1.1465,-0.2832,other
641226,-0.1384,-0.1388,1.0354,-3.7168,-1.1543,-0.2793,other
641249,-0.1376,-0.1383,1.0352,-3.7187,-1.1602,-0.2754,other
641272,-0.1379,-0.1385,1.0341,-3.7227,-1.1582,-0.2734,other
641295,-0.1399,-0.1394,1.0372,-3.7324,-1.1445,-0.2754,other
641318,-0.1371,-0.1399,1.0356,-3.748,-1.127,-0.2793,other
641341,-0.137,-0.1395,1.0328,-3.7598,-1.1172,-0.2832,other
641364,-0.137,-0.1384,1.036,-3.7754,-1.1133,-0.2871,other
641387,-0.1372,-0.1382,1.0337,-3.7871,-1.1191,-0.2891,other
641410,-0.1377,-0.1392,1.0355,-3.8008,-1.1367,-0.291,other
641433,-0.1382,-0.1394,1.035,-3.8105,-1.1543,-0.291,other
641456,-0.136,-0.1395,1.0353,-3.8145,-1.1641,-0.2891,other
641479,-0.1368,-0.1399,1.0344,-3.8184,-1.1758,-0.2891,other
641502,-0.1375,-0.1387,1.0349,-3.8184,-1.1816,-0.2891,other
641525,-0.1349,-0.1379,1.0347,-3.8125,-1.1855,-0.291,other
641548,-0.137,-0.1393,1.0337,-3.8086,-1.1816,-0.2969,other
641571,-0.1364,-0.1399,1.0348,-3.7988,-1.1758,-0.3008,other
641594,-0.1356,-0.1401,1.0345,-3.7891,-1.1641,-0.3105,other
641617,-0.1351,-0.1389,1.0344,-3.7812,-1.1563,-0.3184,other
641640,-0.137,-0.1375,1.0342,-3.7734,-1.1504,-0.3262,other
641663,-0.1371,-0.1377,1.0336,-3.7695,-1.1523,-0.3301,other
641686,-0.1357,-0.1383,1.035,-3.7676,-1.1582,-0.3359,other
641709,-0.1367,-0.1403,1.0337,-3.7676,-1.166,-0.3398,other
641732,-0.1353,-0.1404,1.035,-3.7715,-1.1738,-0.3418,other
641755,-0.1376,-0.1389,1.0333,-3.7773,-1.1953,-0.3437,other
641778,-0.1362,-0.1383,1.0345,-3.7793,-1.2148,-0.3418,other
641801,-0.1365,-0.1382,1.0354,-3.7832,-1.2461,-0.3398,other
641824,-0.1354,-0.1389,1.0348,-3.7832,-1.2715,-0.334,other
641847,-0.1357,-0.1395,1.0348,-3.7812,-1.2832,-0.3301,other
641870,-0.1353,-0.1399,1.0343,-3.7812,-1.2871,-0.3223,other
641893,-0.1338,-0.1384,1.0354,-3.7832,-1.2773,-0.3184,other
641916,-0.1346,-0.1393,1.0343,-3.7871,-1.248,-0.3105,other
641939,-0.1356,-0.1387,1.0345,-3.793,-1.2051,-0.3047,other
641962,-0.1357,-0.1393,1.0355,-3.7969,-1.1719,-0.3027,other
641985,-0.1327,-0.1394,1.0347,-3.7988,-1.1289,-0.3008,other
642008,-0.1346,-0.139,1.0337,-3.7988,-1.1133,-0.3027,other
642031,-0.1362,-0.1385,1.0348,-3.7969,-1.1211,-0.3066,other
642054,-0.1328,-0.1387,1.0345,-3.7949,-1.1465,-0.3125,other
642077,-0.1334,-0.1393,1.035,-3.7891,-1.209,-0.3184,other
642100,-0.1359,-0.1393,1.0352,-3.7832,-1.2793,-0.3203,other
642123,-0.1356,-0.1387,1.0354,-3.7793,-1.3105,-0.3223,other
642146,-0.1353,-0.1393,1.0349,-3.7734,-1.3105,-0.3242,other
642169,-0.1355,-0.1379,1.036,-3.7676,-1.2734,-0.3262,other
642192,-0.1367,-0.1385,1.035,-3.7598,-1.166,-0.3301,other
642215,-0.1334,-0.1394,1.0336,-3.7539,-1.0137,-0.334,other
642238,-0.1384,-0.1388,1.0345,-3.752,-0.9004,-0.3359,other
642261,-0.1371,-0.1382,1.033,-3.7539,-0.7344,-0.3379,other
642284,-0.1353,-0.1387,1.0355,-3.7578,-0.6426,-0.3379,other
642307,-0.1359,-0.1394,1.0356,-3.7637,-0.5586,-0.3359,other
642330,-0.1359,-0.14,1.0341,-3.7715,-0.5664,-0.332,other
642353,-0.1334,-0.1396,1.0348,-3.7773,-0.623,-0.3281,other
642376,-0.1344,-0.1388,1.0328,-3.7832,-0.7754,-0.3223,other
642399,-0.1333,-0.1388,1.0328,-3.7871,-0.9102,-0.3184,other
642422,-0.134,-0.1389,1.0348,-3.791,-1.127,-0.3125,other
642445,-0.1348,-0.1393,1.0361,-3.7949,-1.2539,-0.3086,other
642468,-0.1356,-0.1392,1.0348,-3.8027,-1.377,-0.3047,other
642491,-0.1339,-0.1387,1.0354,-3.8125,-1.3984,-0.2969,other
642514,-0.1365,-0.1376,1.0355,-3.8164,-1.3633,-0.2871,other
642537,-0.1361,-0.1383,1.033,-3.8223,-1.2598,-0.2734,other
642560,-0.1339,-0.1394,1.0337,-3.8223,-1.1816,-0.2617,other
642583,-0.132,-0.1394,1.0349,-3.8184,-1.0918,-0.2441,other
642606,-0.1349,-0.1382,1.0341,-3.8066,-1.0684,-0.2305,other
642629,-0.1351,-0.1378,1.0345,-3.7949,-1.084,-0.2246,other
642652,-0.1357,-0.1385,1.0343,-3.7734,-1.1309,-0.2246,other
642675,-0.1343,-0.1388,1.0353,-3.7578,-1.1543,-0.2266,other
642698,-0.1353,-0.1383,1.0358,-3.7383,-1.1543,-0.2363,other
642721,-0.1357,-0.1394,1.0352,-3.7266,-1.0957,-0.25,other
642744,-0.1342,-0.1389,1.0332,-3.7246,-1.0293,-0.2598,other
642767,-0.1353,-0.1385,1.0338,-3.7285,-0.9082,-0.2734,other
642790,-0.136,-0.1385,1.0352,-3.7363,-0.8262,-0.2793,other
642813,-0.1353,-0.1382,1.036,-3.7539,-0.7129,-0.2871,other
642836,-0.1366,-0.1385,1.0348,-3.7676,-0.6582,-0.291,other
642859,-0.136,-0.1389,1.0334,-3.791,-0.6152,-0.293,other
642882,-0.1354,-0.1395,1.0345,-3.8086,-0.6289,-0.2949,other
642905,-0.134,-0.1396,1.0359,-3.8184,-0.666,-0.2949,other
642928,-0.1359,-0.1395,1.0352,-3.8281,-0.7461,-0.293,other
642951,-0.1359,-0.1392,1.0327,-3.8301,-0.7969,-0.291,other
642974,-0.1403,-0.1378,1.0348,-3.8301,-0.8301,-0.2891,other
642997,-0.137,-0.1376,1.0337,-3.8262,-0.7891,-0.2891,other
643020,-0.1392,-0.1393,1.0336,-3.8223,-0.7246,-0.291,other
643043,-0.1376,-0.1399,1.0364,-3.8203,-0.5996,-0.293,other
643066,-0.1328,-0.1398,1.0361,-3.8203,-0.5215,-0.2969,other
643089,-0.135,-0.1389,1.0349,-3.8281,-0.4434,-0.3008,other
643112,-0.1425,-0.1377,1.0343,-3.8379,-0.4375,-0.3047,other
643135,-0.1398,-0.1387,1.0345,-3.8477,-0.4668,-0.3066,other
643158,-0.1365,-0.1405,1.0355,-3.8594,-0.5488,-0.3086,other
643181,-0.1403,-0.1401,1.0375,-3.8691,-0.6328,-0.3125,other
643204,-0.1409,-0.1418,1.0342,-3.8809,-0.8105,-0.3203,other
643227,-0.1302,-0.1395,1.0365,-3.8867,-0.9707,-0.332,other
643250,-0.1342,-0.1396,1.0328,-3.8887,-1.2949,-0.3398,other
643273,-0.1372,-0.1383,1.0366,-3.8809,-1.7168,-0.3496,other
643296,-0.1335,-0.1411,1.0371,-3.8691,-2.0312,-0.3555,other
643319,-0.1294,-0.1388,1.0313,-3.8418,-2.541,-0.3555,other
643342,-0.1154,-0.1388,1.0371,-3.8184,-2.9199,-0.3516,other
643365,-0.1228,-0.1379,1.0311,-3.7852,-3.5371,-0.334,other
643388,-0.136,-0.1401,1.0396,-3.7617,-4.041,-0.3105,other
643411,-0.1207,-0.1388,1.0314,-3.752,-4.1836,-0.293,other
643434,-0.1328,-0.1389,1.0371,-3.75,-3.9863,-0.2695,other
643457,-0.1473,-0.1384,1.038,-3.7539,-3.5586,-0.2539,other
643480,-0.136,-0.1381,1.0327,-3.7676,-2.5156,-0.2402,other
643503,-0.1407,-0.1401,1.0381,-3.7871,-1.2676,-0.2422,other
643526,-0.1237,-0.1406,1.0374,-3.8066,-0.5488,-0.2578,other
643549,-0.1162,-0.1411,1.0377,-3.8535,0.0059,-0.3047,other
643572,-0.1215,-0.1416,1.0376,-3.8965,-0.1055,-0.3496,other
643595,-0.1111,-0.141,1.0377,-3.9766,-0.9492,-0.4277,other
643618,-0.1255,-0.139,1.0374,-4.0352,-2.3086,-0.502,other
643641,-0.1226,-0.139,1.0375,-4.1152,-3.1621,-0.5371,other
643664,-0.1233,-0.1393,1.0361,-4.1641,-4.1484,-0.5586,other
643687,-0.1176,-0.1394,1.0344,-4.1719,-4.4297,-0.5508,other
643710,-0.1199,-0.1421,1.0345,-4.1426,-4.1934,-0.5,other
643733,-0.1427,-0.1426,1.04,-4.1016,-3.5625,-0.4238,other
643756,-0.1389,-0.14,1.0342,-4.0332,-1.9023,-0.209,other
643779,-0.1417,-0.1392,1.0339,-3.9668,0.2656,0.0957,other
643802,-0.1246,-0.1373,1.0348,-3.9297,1.6934,0.3066,other
643825,-0.1295,-0.1383,1.0323,-3.8867,3.3594,0.5605,other
643848,-0.1686,-0.1405,1.0343,-3.8672,4.0117,0.6562,other
643871,-0.1497,-0.1398,1.0381,-3.8535,4.3066,0.666,other
643894,-0.1155,-0.1405,1.0356,-3.8672,3.7441,0.5254,other
643917,-0.1068,-0.1414,1.0363,-3.8945,2.7852,0.3711,other
643940,-0.1237,-0.1429,1.037,-3.9609,0.457,0.0996,other
643963,-0.1184,-0.1447,1.0366,-4.0156,-1.5117,-0.082,other
643986,-0.1046,-0.1429,1.0391,-4.0918,-4.6211,-0.3203,other
644009,-0.1049,-0.1396,1.0367,-4.1328,-7.041,-0.4844,other
644032,-0.1146,-0.1381,1.0359,-4.1582,-8.8262,-0.5488,other
644055,-0.1194,-0.1373,1.0383,-4.125,-10.0254,-0.5801,other
644078,-0.1139,-0.1367,1.0375,-4.0684,-10.1074,-0.5664,other
644101,-0.1115,-0.139,1.037,-3.9473,-9.2441,-0.5195,other
644124,-0.1071,-0.1422,1.0408,-3.8555,-8.1797,-0.4805,other
644147,-0.1031,-0.1438,1.0372,-3.7266,-6.2168,-0.4316,other
644170,-0.1104,-0.1423,1.0377,-3.623,-4.1875,-0.3965,other
644193,-0.1158,-0.1407,1.0341,-3.5645,-2.9062,-0.3789,other
644216,-0.1216,-0.1405,1.0364,-3.4961,-1.1113,-0.3477,other
644239,-0.1368,-0.1409,1.0386,-3.4629,0.0098,-0.3242,other
644262,-0.1206,-0.1393,1.0359,-3.4395,1.5449,-0.2793,other
644285,-0.127,-0.1368,1.0381,-3.4512,2.7461,-0.2324,other
644308,-0.1184,-0.1376,1.0366,-3.4707,3.2461,-0.2031,other
644331,-0.1172,-0.1381,1.0334,-3.5117,3.4102,-0.1641,other
644354,-0.1189,-0.1399,1.0388,-3.5371,3.1211,-0.1445,other
644377,-0.1169,-0.139,1.0369,-3.5723,2.1992,-0.127,other
644400,-0.1218,-0.1395,1.0381,-3.5898,0.9258,-0.1289,other
644423,-0.1205,-0.1395,1.0392,-3.6094,0.0352,-0.1387,other
644446,-0.115,-0.1379,1.0353,-3.623,-1.1875,-0.1602,other
644469,-0.1168,-0.1381,1.0374,-3.6289,-1.8633,-0.1777,other
644492,-0.1189,-0.14,1.0381,-3.6348,-2.6113,-0.1992,other
644515,-0.1167,-0.1393,1.0372,-3.6387,-2.9141,-0.2129,other
644538,-0.1127,-0.1405,1.0361,-3.6543,-3.084,-0.2266,other
644561,-0.113,-0.1394,1.0393,-3.6875,-2.9648,-0.2422,other
644584,-0.1267,-0.1388,1.0374,-3.7207,-2.7305,-0.2559,other
644607,-0.1217,-0.137,1.0369,-3.7754,-2.1426,-0.2773,other
644630,-0.1149,-0.1377,1.0364,-3.8086,-1.6172,-0.2891,other
644653,-0.1226,-0.1399,1.0366,-3.8457,-0.7207,-0.2949,other
644676,-0.1294,-0.1405,1.0375,-3.8633,0.2168,-0.2852,other
644699,-0.1273,-0.14,1.0376,-3.8691,0.8262,-0.2734,other
644722,-0.1273,-0.1382,1.0363,-3.8672,1.6699,-0.2559,other
644745,-0.1375,-0.1381,1.0367,-3.8613,2.1562,-0.248,other
644768,-0.1354,-0.1392,1.0367,-3.8437,2.7363,-0.248,other
644791,-0.1262,-0.141,1.0369,-3.8281,3.041,-0.2578,other
644814,-0.1302,-0.141,1.0358,-3.7969,3.0293,-0.2676,other
644837,-0.1317,-0.1405,1.037,-3.7676,2.668,-0.2812,other
644860,-0.1329,-0.1378,1.0361,-3.7578,2.2324,-0.291,other
644883,-0.135,-0.1367,1.0344,-3.7598,1.3965,-0.3066,other
644906,-0.1248,-0.1379,1.0334,-3.7773,0.7578,-0.3184,other
644929,-0.1222,-0.1414,1.038,-3.8242,-0.2871,-0.3437,other
644952,-0.1294,-0.1443,1.0394,-3.8965,-1.4141,-0.375,other
644975,-0.1169,-0.1427,1.0361,-3.9551,-2.1738,-0.3965,other
644998,-0.1152,-0.1385,1.0367,-4.043,-3.2754,-0.4238,other
645021,-0.1163,-0.1365,1.036,-4.0879,-3.957,-0.4336,other
645044,-0.1116,-0.1372,1.0337,-4.1152,-4.8184,-0.4336,other
645067,-0.123,-0.1404,1.0377,-4.082,-5.3437,-0.416,other
645090,-0.1218,-0.1418,1.0377,-4.0273,-5.4297,-0.4004,other
645113,-0.1068,-0.1425,1.0364,-3.918,-5.1504,-0.373,other
645136,-0.1172,-0.1406,1.0389,-3.8359,-4.75,-0.3574,other
645159,-0.1188,-0.1396,1.0366,-3.7246,-3.9316,-0.334,other
645182,-0.1202,-0.1378,1.0363,-3.666,-2.9414,-0.3145,other
645205,-0.1219,-0.1396,1.0374,-3.6035,-2.2285,-0.2988,other
645228,-0.12,-0.1409,1.0354,-3.5781,-1.1641,-0.2773,other
645251,-0.1107,-0.1406,1.0365,-3.5801,-0.5234,-0.2578,other
645274,-0.1304,-0.1398,1.038,-3.6074,0.2148,-0.2227,other
645297,-0.1245,-0.1393,1.0354,-3.6426,0.541,-0.1992,other
645320,-0.1221,-0.1375,1.0353,-3.7109,0.8145,-0.1641,other
