timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ,label
44215,0.17,0.7424,0.1118,-59.3906,-25.5625,2.6562,other
44238,0.0831,0.7468,0.2374,-64.0,-30.7813,2.5469,other
44261,-0.0422,0.7894,0.4999,-64.0,-40.5879,4.8555,other
44284,0.1088,0.947,0.6019,-64.0,-50.6348,10.5234,other
44307,0.2411,0.821,0.4875,-64.0,-56.0508,15.6816,other
44330,0.1707,0.6906,0.5249,-64.0,-60.7227,23.8301,other
44353,0.168,0.6528,0.722,-64.0,-61.1934,28.5742,other
44376,0.1891,0.7368,0.7562,-64.0,-58.168,33.5332,other
44399,0.1504,0.826,0.7798,-64.0,-51.7676,35.1602,other
44422,0.3004,0.5856,0.6584,-64.0,-46.5352,34.2305,other
44445,0.2775,0.3252,0.6599,-64.0,-38.666,29.8535,other
44468,0.1415,0.4163,0.7043,-64.0,-33.8398,25.0977,other
44491,0.1562,0.3148,0.7035,-64.0,-27.2656,15.8281,other
44514,0.3018,0.2762,0.771,-64.0,-23.2656,8.6895,other
44537,0.1831,0.4644,0.9049,-64.0,-17.75,-2.7344,other
44560,0.202,0.6425,1.037,-64.0,-12.7383,-13.8633,other
44583,0.1708,0.5189,0.8898,-64.0,-9.7305,-20.3457,other
44606,0.1482,0.4402,0.7578,-64.0,-5.7559,-27.8379,other
44629,0.1294,0.5398,0.7577,-47.3438,-3.4414,-31.1855,other
44652,0.179,0.5613,0.7036,-17.9785,-0.3711,-33.9453,other
44675,0.1556,0.4537,0.549,10.5039,2.4043,-34.6309,other
44698,0.1488,0.399,0.5406,28.0293,4.2754,-34.3086,other
44721,-0.0073,0.4767,0.5389,51.4336,7.5664,-33.0195,other
44744,-0.1453,0.6282,0.3932,63.998,10.3652,-31.6543,other
44767,-0.136,0.666,0.3627,63.998,15.5781,-28.6543,other
44790,0.0468,0.6876,0.4706,63.998,20.959,-24.4199,other
44813,0.1749,0.7115,0.4911,63.998,23.6172,-21.1602,other
44836,0.1559,1.0139,0.7595,63.998,24.7188,-16.2148,other
44859,0.1477,1.1501,0.5924,63.998,22.9961,-13.1289,other
44882,0.1378,1.0906,0.585,63.998,16.541,-9.2402,other
44905,0.0839,0.9922,0.4631,63.998,9.6777,-6.9551,other
44928,0.0975,0.7915,0.5027,63.998,-4.4141,-6.5957,other
44951,0.098,0.6833,0.4014,63.998,-22.6563,-8.5488,other
44974,0.0898,0.5631,0.3997,59.293,-36.6543,-11.4531,other
44997,0.0586,0.4851,0.5615,36.4492,-59.1719,-17.7246,other
45020,0.0405,0.5851,0.5436,19.4238,-64.0,-22.9863,other
45043,0.0829,0.5901,0.3358,-7.6582,-64.0,-32.9121,other
45066,0.0801,0.5209,0.4105,-34.8926,-64.0,-45.9004,other
45089,0.1281,0.5824,0.4985,-51.9961,-64.0,-56.2207,other
45112,0.2064,0.7823,0.5033,-64.0,-64.0,-64.0,other
45135,0.1348,0.7423,0.6484,-64.0,-64.0,-64.0,other
45158,-0.1104,0.6627,0.6796,-64.0,-64.0,-64.0,other
45181,-0.0963,0.6045,0.6383,-64.0,-64.0,-64.0,other
45204,-0.0784,0.5431,0.5968,-64.0,-56.6406,-64.0,other
45227,-0.1355,0.5746,0.6707,-64.0,-33.1035,-64.0,other
45250,-0.2484,0.1853,0.8383,-64.0,-21.8477,-64.0,other
45273,-0.1429,0.2872,0.8378,-64.0,-14.8945,-64.0,other
45296,-0.0824,0.6866,0.85,-63.3047,-17.5039,-39.0586,other
