timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ,label
6173,-0.0631,-0.17,1.0404,-3.4961,-1.4219,-0.2852,other
6196,-0.0614,-0.1704,1.0382,-3.5,-1.4277,-0.2891,other
6219,-0.0609,-0.1698,1.0388,-3.502,-1.4551,-0.293,other
6242,-0.0615,-0.1708,1.0411,-3.5,-1.4863,-0.2969,other
6265,-0.0605,-0.1699,1.0392,-3.4922,-1.5508,-0.3008,other
6288,-0.0607,-0.171,1.0416,-3.4824,-1.6309,-0.3066,other
6311,-0.0613,-0.1702,1.0405,-3.4766,-1.6875,-0.3125,other
6334,-0.0614,-0.1697,1.0411,-3.4707,-1.7637,-0.3184,other
6357,-0.0608,-0.1693,1.0387,-3.4707,-1.8027,-0.3242,other
6380,-0.0601,-0.1702,1.0393,-3.4746,-1.8398,-0.3301,other
6403,-0.0604,-0.1698,1.041,-3.4824,-1.8535,-0.334,other
6426,-0.0602,-0.17,1.0408,-3.4902,-1.8496,-0.334,other
6449,-0.0609,-0.1693,1.0417,-3.502,-1.8301,-0.334,other
6472,-0.0599,-0.1697,1.0408,-3.5078,-1.8066,-0.3301,other
6495,-0.0605,-0.1703,1.041,-3.5117,-1.7598,-0.3203,other
6518,-0.0601,-0.1708,1.0406,-3.5098,-1.7266,-0.3125,other
6541,-0.0597,-0.1699,1.0396,-3.5059,-1.6719,-0.2949,other
6564,-0.0599,-0.171,1.0419,-3.498,-1.6152,-0.2773,other
6587,-0.0597,-0.1702,1.0409,-3.4922,-1.5801,-0.2676,other
6610,-0.0605,-0.1715,1.0413,-3.4844,-1.5332,-0.2559,other
6633,-0.0602,-0.1703,1.0419,-3.4785,-1.5078,-0.25,other
6656,-0.0602,-0.1697,1.0403,-3.4746,-1.4824,-0.248,other
6679,-0.0607,-0.1697,1.0408,-3.4687,-1.4746,-0.2539,other
6702,-0.0596,-0.17,1.0406,-3.4668,-1.4766,-0.2617,other
6725,-0.0618,-0.1703,1.0393,-3.4609,-1.4941,-0.2793,other
6748,-0.061,-0.1692,1.043,-3.459,-1.5137,-0.2949,other
6771,-0.0601,-0.1702,1.0421,-3.459,-1.5547,-0.3164,other
6794,-0.0621,-0.1689,1.0432,-3.4609,-1.6172,-0.3359,other
6817,-0.0566,-0.1696,1.0396,-3.4648,-1.668,-0.3437,other
6840,-0.0596,-0.1691,1.0406,-3.4727,-1.7637,-0.3477,other
6863,-0.0599,-0.1699,1.0406,-3.4785,-1.8281,-0.3457,other
6886,-0.0612,-0.1708,1.0424,-3.4883,-1.9004,-0.3359,other
6909,-0.062,-0.1705,1.041,-3.4961,-1.916,-0.3203,other
6932,-0.0604,-0.1704,1.0414,-3.5078,-1.877,-0.3105,other
6955,-0.0604,-0.1692,1.0403,-3.5137,-1.7676,-0.2969,other
6978,-0.0598,-0.17,1.0416,-3.5156,-1.668,-0.2891,other
7001,-0.0598,-0.1708,1.0435,-3.5156,-1.5078,-0.2773,other
7024,-0.0603,-0.1711,1.0417,-3.5137,-1.4102,-0.2734,other
7047,-0.0591,-0.1697,1.0416,-3.5117,-1.3008,-0.2695,other
7070,-0.059,-0.1696,1.0399,-3.5078,-1.248,-0.2715,other
7093,-0.0583,-0.17,1.041,-3.5059,-1.248,-0.2734,other
7116,-0.059,-0.1703,1.0409,-3.5059,-1.2852,-0.2812,other
7139,-0.0593,-0.1708,1.0408,-3.5059,-1.3281,-0.2871,other
7162,-0.0596,-0.1694,1.0426,-3.5078,-1.3984,-0.2949,other
7185,-0.0592,-0.1708,1.042,-3.5098,-1.459,-0.3008,other
7208,-0.058,-0.1699,1.0426,-3.5098,-1.4863,-0.3027,other
7231,-0.0576,-0.17,1.0436,-3.5078,-1.502,-0.2969,other
7254,-0.0596,-0.1697,1.0415,-3.5039,-1.4922,-0.291,other
7277,-0.0597,-0.1698,1.0426,-3.498,-1.4531,-0.2773,other
7300,-0.0601,-0.1707,1.0422,-3.4941,-1.3848,-0.2637,other
7323,-0.059,-0.1709,1.0432,-3.4941,-1.332,-0.2598,other
7346,-0.0586,-0.1693,1.0399,-3.498,-1.2578,-0.2578,other
7369,-0.0581,-0.1696,1.0415,-3.5039,-1.2207,-0.2617,other
7392,-0.0582,-0.1692,1.042,-3.5176,-1.1914,-0.2715,other
7415,-0.0587,-0.1702,1.042,-3.5293,-1.1895,-0.2832,other
7438,-0.0608,-0.1707,1.0413,-3.5449,-1.207,-0.2988,other
7461,-0.0598,-0.1709,1.04,-3.5605,-1.2305,-0.3125,other
7484,-0.0594,-0.1698,1.0426,-3.5664,-1.2441,-0.3184,other
7507,-0.0591,-0.1699,1.0404,-3.5742,-1.2656,-0.3242,other
7530,-0.0596,-0.1691,1.0404,-3.5742,-1.2871,-0.3262,other
7553,-0.0579,-0.1687,1.0422,-3.5684,-1.3379,-0.3223,other
7576,-0.0586,-0.1707,1.0415,-3.5605,-1.4082,-0.3145,other
7599,-0.0592,-0.1714,1.0413,-3.5547,-1.459,-0.3105,other
7622,-0.0592,-0.1704,1.0399,-3.5527,-1.5273,-0.3047,other
7645,-0.0591,-0.1698,1.04,-3.5547,-1.5586,-0.3008,other
7668,-0.0582,-0.1693,1.0397,-3.5605,-1.5762,-0.2949,other
7691,-0.058,-0.1694,1.04,-3.5684,-1.5566,-0.2891,other
7714,-0.0588,-0.1705,1.0416,-3.5742,-1.5273,-0.2852,other
7737,-0.0587,-0.171,1.0409,-3.5859,-1.4551,-0.2832,other
7760,-0.0597,-0.1705,1.0431,-3.5937,-1.3926,-0.2852,other
7783,-0.0599,-0.1692,1.041,-3.6055,-1.2813,-0.2891,other
7806,-0.0596,-0.1689,1.0408,-3.6152,-1.2012,-0.293,other
7829,-0.0597,-0.1691,1.0417,-3.625,-1.084,-0.2949,other
7852,-0.0597,-0.1697,1.0405,-3.6348,-0.9922,-0.2988,other
7875,-0.0599,-0.1693,1.0427,-3.6426,-0.9492,-0.3027,other
7898,-0.0591,-0.1686,1.0411,-3.6543,-0.9238,-0.3047,other
7921,-0.0593,-0.1705,1.0411,-3.6621,-0.9336,-0.3066,other
7944,-0.0588,-0.1694,1.0394,-3.6738,-0.9824,-0.3105,other
7967,-0.0575,-0.1683,1.0424,-3.6758,-1.0586,-0.3164,other
7990,-0.0597,-0.1704,1.0417,-3.6758,-1.1133,-0.3203,other
8013,-0.0592,-0.1694,1.041,-3.668,-1.1934,-0.3223,other
8036,-0.0586,-0.1696,1.0403,-3.6621,-1.2363,-0.3203,other
8059,-0.0593,-0.1688,1.0404,-3.6523,-1.2891,-0.3125,other
8082,-0.0593,-0.1691,1.0387,-3.6445,-1.3223,-0.3008,other
8105,-0.0586,-0.1697,1.0405,-3.6426,-1.332,-0.291,other
8128,-0.0593,-0.17,1.0413,-3.6367,-1.3301,-0.2793,other
8151,-0.0608,-0.17,1.0402,-3.6328,-1.3164,-0.2754,other
8174,-0.0588,-0.1696,1.0419,-3.627,-1.2832,-0.2734,other
8197,-0.0576,-0.1692,1.0406,-3.6211,-1.2441,-0.2754,other
8220,-0.0585,-0.1691,1.0399,-3.6133,-1.2207,-0.2793,other
8243,-0.0583,-0.1691,1.0385,-3.6035,-1.1992,-0.2812,other
8266,-0.0591,-0.1707,1.0405,-3.5977,-1.1973,-0.2832,other
8289,-0.0593,-0.1691,1.0396,-3.5859,-1.2148,-0.2812,other
8312,-0.0587,-0.1696,1.0402,-3.5781,-1.2344,-0.2812,other
8335,-0.0583,-0.1693,1.0402,-3.5664,-1.2754,-0.2773,other
8358,-0.0585,-0.1686,1.0404,-3.5508,-1.3203,-0.2734,other
8381,-0.0587,-0.1697,1.0394,-3.541,-1.3496,-0.2695,other
8404,-0.0591,-0.1703,1.038,-3.5234,-1.3867,-0.2656,other
8427,-0.0597,-0.1686,1.0402,-3.5117,-1.4043,-0.2637,other
8450,-0.0594,-0.1692,1.04,-3.502,-1.4121,-0.2598,other
8473,-0.0593,-0.1691,1.0394,-3.5,-1.3965,-0.2578,other
8496,-0.0603,-0.1682,1.0408,-3.5039,-1.377,-0.2559,other
8519,-0.0594,-0.1697,1.0394,-3.5137,-1.3379,-0.2559,other
8542,-0.0598,-0.1698,1.04,-3.5234,-1.3105,-0.2578,other
8565,-0.0594,-0.1697,1.0387,-3.5391,-1.2676,-0.2578,other
8588,-0.0587,-0.1694,1.0399,-3.5508,-1.2266,-0.2559,other
8611,-0.0586,-0.1697,1.0388,-3.5645,-1.207,-0.2559,other
8634,-0.0583,-0.1696,1.0396,-3.5781,-1.1875,-0.2559,other
8657,-0.059,-0.17,1.0391,-3.584,-1.1836,-0.2559,other
8680,-0.059,-0.1693,1.0372,-3.5937,-1.1895,-0.2617,other
8703,-0.058,-0.1694,1.0381,-3.5996,-1.2012,-0.2656,other
8726,-0.0594,-0.1694,1.0408,-3.6035,-1.2227,-0.2754,other
8749,-0.0596,-0.1694,1.0386,-3.6055,-1.25,-0.2852,other
8772,-0.058,-0.1685,1.0397,-3.6055,-1.2676,-0.291,other
8795,-0.0582,-0.1696,1.0391,-3.6035,-1.293,-0.2969,other
8818,-0.0591,-0.1694,1.0382,-3.6035,-1.3066,-0.2988,other
8841,-0.0588,-0.1693,1.0396,-3.6016,-1.3184,-0.3008,other
8864,-0.0587,-0.1694,1.0403,-3.5996,-1.3184,-0.2988,other
8887,-0.0583,-0.1688,1.0398,-3.5977,-1.3105,-0.2969,other
8910,-0.058,-0.1677,1.0392,-3.5957,-1.2969,-0.293,other
8933,-0.0571,-0.1692,1.0398,-3.5937,-1.2852,-0.2891,other
8956,-0.0583,-0.1691,1.0388,-3.5918,-1.2734,-0.2812,other
8979,-0.0599,-0.1699,1.0393,-3.5879,-1.2637,-0.2754,other
9002,-0.0592,-0.17,1.0397,-3.584,-1.2539,-0.2715,other
9025,-0.0594,-0.1702,1.038,-3.582,-1.2305,-0.2676,other
9048,-0.0614,-0.1694,1.038,-3.584,-1.2051,-0.2656,other
9071,-0.059,-0.1696,1.0398,-3.5918,-1.1641,-0.2637,other
9094,-0.0588,-0.1707,1.0422,-3.5996,-1.1465,-0.2617,other
9117,-0.0583,-0.1689,1.0397,-3.6172,-1.1484,-0.2637,other
9140,-0.0593,-0.1669,1.0388,-3.6309,-1.1777,-0.2715,other
9163,-0.0574,-0.166,1.0342,-3.6367,-1.209,-0.2793,other
9186,-0.0571,-0.1675,1.0405,-3.6348,-1.2617,-0.293,other
9209,-0.059,-0.1703,1.0391,-3.6309,-1.3008,-0.3008,other
9232,-0.0619,-0.1736,1.0389,-3.6289,-1.3535,-0.3105,other
9255,-0.0625,-0.1725,1.0419,-3.6309,-1.3926,-0.3125,other
9278,-0.0574,-0.1669,1.0382,-3.6348,-1.4141,-0.3125,other
9301,-0.057,-0.1652,1.0382,-3.6348,-1.4531,-0.3105,other
