timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ
760182,-0.3959,0.1536,0.9248,-3.1426,-1.2109,-0.3047
760205,-0.3774,0.1438,0.9155,-3.8047,-1.1465,-0.5156
760228,-0.3787,0.1411,0.9109,-4.6309,-1.1445,-0.5742
760251,-0.389,0.1553,0.9167,-5.1543,-1.1563,-0.543
760274,-0.3887,0.1646,0.9121,-5.7012,-1.1816,-0.4062
760297,-0.3873,0.166,0.9027,-5.7969,-1.2148,-0.2754
760320,-0.387,0.1625,0.9053,-5.3789,-1.3047,-0.084
760343,-0.3855,0.1669,0.9192,-4.1562,-1.4434,0.0
760366,-0.3768,0.1677,0.9265,-2.8516,-1.5645,-0.0566
760389,-0.3733,0.178,0.9526,-0.291,-1.791,-0.3477
760412,-0.368,0.1793,0.9647,1.6504,-1.9766,-0.668
760435,-0.3768,0.1649,0.9258,4.3848,-2.3047,-1.2402
760458,-0.3976,0.1445,0.881,5.6602,-2.5293,-1.584
760481,-0.4012,0.1549,0.9028,6.1387,-2.8047,-1.8516
760504,-0.373,0.1829,0.9486,4.7578,-2.9434,-1.6992
760527,-0.3666,0.1759,0.9326,3.0352,-2.9609,-1.3867
760550,-0.3855,0.1586,0.9077,-0.2305,-2.8848,-0.7168
760573,-0.3901,0.1648,0.9147,-2.5879,-2.7598,-0.1992
760596,-0.3796,0.1597,0.9063,-6.0234,-2.4395,0.5781
760619,-0.3796,0.1622,0.932,-8.9648,-1.9844,1.2168
760642,-0.3785,0.1567,0.924,-10.4883,-1.627,1.4961
760665,-0.3861,0.1451,0.9178,-12.0215,-1.0547,1.6465
760688,-0.3839,0.1438,0.9171,-12.5645,-0.6738,1.5703
760711,-0.3862,0.1417,0.9187,-12.7578,-0.1367,1.2344
760734,-0.3828,0.1398,0.9241,-12.0332,0.3164,0.7168
760757,-0.3794,0.1399,0.9359,-11.7578,0.543,0.3242
760780,-0.3813,0.1404,0.934,-10.584,0.7344,-0.25
760803,-0.3826,0.1388,0.9202,-9.6758,0.7578,-0.5781
760826,-0.3921,0.1428,0.9143,-8.2988,0.6426,-0.9199
760849,-0.3929,0.1445,0.9194,-7.4629,0.4805,-1.0156
760872,-0.3871,0.1418,0.918,-6.418,0.1523,-0.9551
760895,-0.3879,0.1473,0.9314,-5.6113,-0.2207,-0.709
760918,-0.3831,0.1484,0.9291,-5.1621,-0.4609,-0.4961
760941,-0.3872,0.1462,0.9207,-4.5566,-0.7637,-0.1895
760964,-0.3929,0.1547,0.9241,-4.1875,-0.9082,-0.0273
760987,-0.387,0.1451,0.9252,-3.6992,-1.0234,0.1133
761010,-0.3835,0.1508,0.9336,-3.3145,-1.0137,0.0937
761033,-0.3817,0.1411,0.9309,-3.1348,-0.9434,-0.0137
761056,-0.3817,0.1349,0.9155,-3.0332,-0.7617,-0.2988
761079,-0.3922,0.1416,0.9303,-3.0977,-0.6152,-0.5371
761102,-0.3889,0.1395,0.9279,-3.3691,-0.4121,-0.8867
761125,-0.396,0.1261,0.9042,-3.8066,-0.291,-1.1484
761148,-0.3883,0.1321,0.9102,-4.1523,-0.2676,-1.2402
761171,-0.3868,0.1393,0.9287,-4.6621,-0.3105,-1.2344
761194,-0.3851,0.1506,0.9423,-4.9121,-0.3926,-1.1406
761217,-0.3833,0.1475,0.9205,-5.041,-0.5937,-0.8906
761240,-0.3937,0.1443,0.9147,-4.9648,-0.7617,-0.6777
761263,-0.4006,0.1519,0.9272,-4.7012,-1.0313,-0.3262
761286,-0.3833,0.1395,0.922,-4.3906,-1.2676,0.0059
761309,-0.3774,0.1348,0.9286,-4.2187,-1.3789,0.1719
761332,-0.3855,0.1379,0.9335,-4.0527,-1.4414,0.2871
