timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ
10267,-0.05,-0.1678,1.0356,-3.6504,-1.4043,-0.3105
10290,-0.0486,-0.1708,1.0399,-3.6426,-1.4238,-0.3145
10313,-0.0524,-0.1709,1.04,-3.6348,-1.4512,-0.3145
10336,-0.0524,-0.1702,1.0383,-3.6289,-1.4668,-0.3125
10359,-0.0502,-0.1693,1.04,-3.625,-1.4824,-0.3047
10382,-0.0504,-0.1665,1.0409,-3.6211,-1.4785,-0.293
10405,-0.0514,-0.1669,1.0371,-3.6152,-1.4473,-0.2852
10428,-0.0503,-0.1688,1.0397,-3.6055,-1.3828,-0.2734
10451,-0.0513,-0.1699,1.0375,-3.5977,-1.3242,-0.2676
10474,-0.053,-0.1694,1.0402,-3.5859,-1.2129,-0.2617
10497,-0.0524,-0.1693,1.0396,-3.582,-1.1289,-0.2617
10520,-0.0505,-0.1697,1.0372,-3.582,-1.0059,-0.2656
10543,-0.0529,-0.168,1.0386,-3.5879,-0.8965,-0.2734
10566,-0.0519,-0.1667,1.0392,-3.5977,-0.8379,-0.2773
10589,-0.0518,-0.1711,1.0391,-3.6152,-0.7832,-0.2793
10612,-0.0535,-0.1693,1.0411,-3.6309,-0.7676,-0.2793
10635,-0.0536,-0.1705,1.0385,-3.6562,-0.7793,-0.2754
10658,-0.0515,-0.1688,1.0398,-3.6816,-0.8242,-0.2695
10681,-0.0499,-0.1681,1.0383,-3.6973,-0.8672,-0.2656
10704,-0.0521,-0.1682,1.0385,-3.7148,-0.9414,-0.2578
10727,-0.0536,-0.1699,1.0391,-3.7246,-0.9883,-0.2539
10750,-0.052,-0.1696,1.0399,-3.7305,-1.0449,-0.2539
10773,-0.0544,-0.1704,1.0404,-3.7324,-1.0703,-0.2559
10796,-0.0529,-0.1675,1.0386,-3.7305,-1.0645,-0.2578
10819,-0.0524,-0.1691,1.0382,-3.7266,-1.0313,-0.2598
10842,-0.0524,-0.1672,1.0409,-3.7227,-0.9961,-0.2578
10865,-0.0557,-0.1693,1.0396,-3.7129,-0.9375,-0.2539
10888,-0.0546,-0.1697,1.0402,-3.707,-0.8984,-0.252
10911,-0.0538,-0.1694,1.0377,-3.7031,-0.8555,-0.25
10934,-0.0544,-0.1674,1.0394,-3.7031,-0.8398,-0.25
10957,-0.0542,-0.1694,1.0406,-3.707,-0.8477,-0.252
10980,-0.0525,-0.1691,1.0398,-3.7129,-0.8828,-0.2578
11003,-0.0552,-0.1698,1.0388,-3.7168,-0.9199,-0.2617
11026,-0.0535,-0.1683,1.0397,-3.7246,-0.9902,-0.2695
11049,-0.0507,-0.1689,1.038,-3.7266,-1.0781,-0.2773
11072,-0.0511,-0.1686,1.043,-3.7285,-1.1387,-0.2812
11095,-0.0536,-0.1693,1.0347,-3.7285,-1.2246,-0.2871
11118,-0.0536,-0.1697,1.0382,-3.7285,-1.2715,-0.2891
11141,-0.0519,-0.1692,1.0405,-3.7266,-1.3203,-0.291
11164,-0.0524,-0.1667,1.0382,-3.7227,-1.3398,-0.291
11187,-0.0538,-0.1671,1.0359,-3.7187,-1.3398,-0.293
11210,-0.0509,-0.1683,1.0396,-3.7129,-1.3242,-0.293
11233,-0.0547,-0.1714,1.0421,-3.709,-1.3047,-0.2969
11256,-0.0536,-0.1683,1.0364,-3.707,-1.2617,-0.3027
11279,-0.0531,-0.1704,1.0404,-3.707,-1.2285,-0.3066
11302,-0.051,-0.167,1.0355,-3.7109,-1.1758,-0.3105
11325,-0.0515,-0.1686,1.0399,-3.7168,-1.1348,-0.3125
11348,-0.0544,-0.1686,1.038,-3.7227,-1.1191,-0.3105
11371,-0.0542,-0.17,1.0398,-3.7305,-1.1094,-0.3086
11394,-0.0526,-0.1694,1.0389,-3.7324,-1.1113,-0.3086
11417,-0.0542,-0.1672,1.04,-3.7305,-1.1211,-0.3066
11440,-0.0526,-0.1677,1.0381,-3.7266,-1.1387,-0.3047
11463,-0.053,-0.1689,1.04,-3.7227,-1.1543,-0.3008
11486,-0.0532,-0.1698,1.0398,-3.7168,-1.1816,-0.293
11509,-0.0553,-0.1696,1.0387,-3.7168,-1.1953,-0.2852
11532,-0.0526,-0.1698,1.0389,-3.7187,-1.2031,-0.2754
11555,-0.0531,-0.1694,1.0372,-3.7246,-1.1895,-0.2676
11578,-0.0526,-0.168,1.0385,-3.7285,-1.1699,-0.2637
11601,-0.053,-0.1683,1.0392,-3.7363,-1.1328,-0.2617
11624,-0.0541,-0.1693,1.0389,-3.7383,-1.1074,-0.2637
11647,-0.0547,-0.1696,1.0388,-3.7402,-1.0684,-0.2676
11670,-0.0543,-0.1702,1.0405,-3.7402,-1.0449,-0.2754
11693,-0.0536,-0.1688,1.0398,-3.7383,-1.0156,-0.2812
11716,-0.0555,-0.1677,1.0382,-3.7344,-1.0,-0.291
11739,-0.0537,-0.1676,1.0386,-3.7305,-1.0,-0.2988
11762,-0.0544,-0.168,1.0394,-3.7227,-1.0215,-0.3125
11785,-0.0547,-0.1694,1.0387,-3.7168,-1.0488,-0.3184
11808,-0.0553,-0.1696,1.0393,-3.7051,-1.0977,-0.3262
11831,-0.0549,-0.1697,1.0394,-3.6973,-1.1465,-0.3262
11854,-0.0533,-0.1678,1.0383,-3.6953,-1.1758,-0.3262
11877,-0.0548,-0.1678,1.0367,-3.6992,-1.209,-0.3184
11900,-0.0542,-0.1685,1.0391,-3.707,-1.2266,-0.3145
11923,-0.0538,-0.1698,1.0392,-3.7187,-1.2402,-0.3047
11946,-0.056,-0.1692,1.0402,-3.7344,-1.2344,-0.2969
11969,-0.0554,-0.1687,1.0389,-3.7461,-1.2188,-0.2949
11992,-0.0555,-0.1691,1.0391,-3.7617,-1.1855,-0.293
12015,-0.0533,-0.1687,1.0389,-3.7695,-1.1621,-0.291
