timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ
2907071,-0.0142,-0.8677,0.687,-64.0,2.6406,34.2461
2907094,-0.0397,-1.0424,0.6505,-64.0,-7.4395,33.9141
2907117,0.0061,-1.1055,0.5762,-64.0,-15.9082,31.623
2907140,-0.0233,-1.1914,0.5542,-64.0,-19.5645,29.3047
2907163,-0.0271,-1.2211,0.6018,-64.0,-20.4629,25.1699
2907186,-0.0636,-1.1086,0.838,-64.0,-18.1602,22.3535
2907209,-0.1538,-0.8152,0.4901,-64.0,-12.2129,18.6426
2907232,0.0344,-1.0895,0.3329,-64.0,-7.7695,16.6758
2907255,0.0441,-1.3956,0.4939,-64.0,-1.8457,14.7656
2907278,-0.0785,-1.0201,0.3312,-64.0,2.3359,13.9863
2907301,-0.0266,-0.9407,0.3964,-64.0,3.8203,13.5586
2907324,0.0248,-1.083,0.2961,-64.0,3.7207,12.1758
2907347,0.0468,-1.1685,0.3623,-64.0,2.2559,10.6074
2907370,0.0134,-1.0376,0.3923,-64.0,-1.0313,7.5078
2907393,-0.0283,-0.9001,0.3093,-64.0,-4.1758,3.8633
2907416,0.052,-0.9308,0.2618,-62.0176,-5.6699,1.418
2907439,0.0367,-0.9126,0.2686,-51.0195,-6.8398,-1.4844
2907462,0.015,-0.8521,0.2753,-43.5684,-6.8203,-2.459
2907485,-0.0126,-0.8282,0.3398,-32.7363,-5.3281,-2.1445
2907508,0.0039,-0.8357,0.2626,-23.3457,-2.0039,0.1504
2907531,-0.0197,-0.8221,0.2622,-18.4941,1.0352,2.5547
2907554,-0.0227,-0.8248,0.2203,-13.9551,6.2539,7.0781
2907577,-0.0548,-0.8973,0.2935,-12.9512,9.8281,10.4512
2907600,-0.1194,-0.84,0.3246,-14.7227,14.8437,15.5098
2907623,-0.1794,-0.8157,0.3247,-18.1211,17.7305,18.502
2907646,-0.1639,-0.8539,0.2748,-26.1602,21.0957,21.8574
2907669,-0.136,-0.9329,0.1868,-36.6816,23.0859,23.5879
2907692,-0.1364,-0.9415,0.0625,-44.2949,23.6719,23.8848
2907715,-0.1298,-1.0129,0.1062,-55.502,23.7656,23.1797
2907738,-0.1666,-1.0894,0.1846,-62.4824,23.4941,22.0059
2907761,-0.152,-1.1555,0.057,-64.0,22.8203,19.4043
2907784,-0.13,-1.3632,-0.1042,-64.0,21.8184,16.4434
2907807,-0.2523,-2.6544,0.3712,-64.0,20.8496,14.7715
2907830,-0.51,-1.1637,0.0599,-64.0,18.8809,12.8359
2907853,-0.1895,-1.2064,-0.0836,-64.0,17.1426,11.3223
2907876,0.0519,-1.5812,0.0991,-64.0,13.2852,7.9199
2907899,-0.0642,-1.3882,0.0443,-59.1914,7.6035,3.6035
2907922,-0.1639,-1.1138,0.0598,-50.6621,3.209,0.6406
2907945,-0.1051,-1.2799,0.1052,-36.7148,-3.1738,-3.7812
2907968,-0.0874,-1.3126,0.1489,-27.1211,-6.5762,-6.5937
2907991,-0.0881,-1.1771,0.067,-12.6211,-9.4687,-10.2363
2908014,-0.08,-1.1097,0.0778,-2.9687,-9.7734,-13.2422
2908037,-0.0605,-1.1456,0.2072,11.0312,-8.2578,-14.998
2908060,-0.0751,-1.0349,0.2285,23.6973,-5.3516,-18.1699
2908083,-0.0475,-0.9155,0.1027,31.2422,-3.1602,-20.9473
2908106,0.0137,-0.9016,0.1532,41.3984,-0.1172,-26.5742
2908129,0.0388,-0.845,0.2086,47.3281,1.4297,-31.3281
2908152,0.0354,-0.7762,0.16,54.2695,2.6699,-39.5879
2908175,0.0403,-0.7343,0.2008,57.832,2.5176,-48.2871
2908198,0.032,-0.699,0.1812,57.8203,1.7129,-53.582
2908221,0.047,-0.8613,0.2651,53.5781,-0.3262,-59.3203
2908244,0.0469,-1.001,0.2655,47.7148,-2.0547,-60.7656
2908267,0.0803,-1.13,0.2087,34.7305,-4.8027,-58.1309
2908290,0.0615,-1.1724,0.1681,18.2754,-7.2773,-49.4297
2908313,0.0951,-1.3126,0.2137,6.5273,-8.6055,-40.8281
2908336,0.113,-1.4098,0.2484,-10.5371,-10.0215,-25.4531
2908359,0.0789,-1.3916,0.2465,-20.5078,-10.5723,-14.7754
2908382,0.0905,-1.3877,0.2677,-31.3848,-10.8164,-0.2227
2908405,0.1495,-1.4485,0.2805,-34.8164,-10.6523,10.5273
2908428,0.1427,-1.4443,0.3427,-32.8906,-10.0996,14.7754
2908451,0.1226,-1.3302,0.3513,-21.8574,-9.4277,15.9336
2908474,0.1278,-1.1781,0.351,-9.6348,-9.0703,12.8984
2908497,0.1719,-1.1294,0.377,14.6699,-8.9922,2.5684
2908520,0.2361,-1.0903,0.4095,33.5254,-9.4687,-7.8047
2908543,0.27,-1.0665,0.4252,62.9609,-11.3145,-27.2559
2908566,0.301,-1.0204,0.457,63.998,-14.6309,-49.3047
2908589,0.3025,-1.0089,0.609,63.998,-17.5781,-64.0
2908612,0.3569,-0.9088,0.4764,63.998,-22.9492,-64.0
2908635,0.4956,-1.0375,0.5038,63.998,-27.0625,-64.0
2908658,0.5455,-0.8848,0.453,63.998,-33.8125,-64.0
2908681,0.5167,-0.8156,0.546,63.998,-40.9629,-64.0
2908704,0.6353,-0.6454,0.4249,63.998,-45.7383,-64.0
2908727,0.8738,-0.4915,0.2144,63.998,-52.6289,-64.0
2908750,0.9139,-0.4027,0.2562,63.998,-56.8242,-64.0
2908773,0.9116,-0.3329,0.46,54.3125,-61.625,-64.0
2908796,0.8195,-0.0754,0.4689,34.209,-63.0742,-64.0
2908819,0.8496,0.1003,0.3586,1.9961,-61.1992,-64.0
2908842,0.8005,0.1259,0.5188,-30.1348,-53.123,-64.0
2908865,0.7162,0.1675,0.7275,-49.9414,-44.0352,-64.0
2908888,0.6688,0.3369,0.5498,-64.0,-25.3945,-64.0
2908911,0.6237,0.3909,0.6792,-64.0,-10.4707,-64.0
2908934,0.6019,0.3297,0.7372,-64.0,13.5684,-64.0
2908957,0.614,0.3431,0.6851,-64.0,36.8672,-64.0
2908980,0.6746,0.2477,0.6896,-64.0,50.5801,-64.0
2909003,0.6547,0.1284,0.7001,-64.0,63.998,-64.0
2909026,0.6257,0.0756,0.7972,-64.0,63.998,-64.0
2909049,0.6047,0.1411,0.6526,-64.0,63.998,-64.0
