timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ
125762,-0.4546,-0.1931,0.9287,-3.4199,-2.0234,-0.2891
125785,-0.4513,-0.193,0.9294,-3.4277,-2.0195,-0.2891
125808,-0.4519,-0.1932,0.9293,-3.4316,-2.0176,-0.2891
125831,-0.4535,-0.1918,0.9277,-3.4355,-2.0156,-0.2891
125854,-0.4576,-0.1934,0.9302,-3.4355,-2.0137,-0.2891
125877,-0.4553,-0.1932,0.9302,-3.4336,-2.0098,-0.2871
125900,-0.4524,-0.1923,0.9315,-3.4316,-2.0059,-0.2832
125923,-0.4543,-0.193,0.9287,-3.4316,-2.0039,-0.2812
125946,-0.4543,-0.193,0.9298,-3.4297,-2.002,-0.2812
125969,-0.4537,-0.1931,0.9303,-3.4316,-2.002,-0.2812
125992,-0.4557,-0.1931,0.9299,-3.4336,-2.0039,-0.2852
126015,-0.4551,-0.1924,0.9304,-3.4355,-2.002,-0.2891
126038,-0.4553,-0.1926,0.9303,-3.4355,-2.0,-0.2949
126061,-0.4548,-0.1925,0.9297,-3.4375,-1.9961,-0.3027
126084,-0.4552,-0.1923,0.9285,-3.4395,-1.9961,-0.3086
126107,-0.4563,-0.193,0.9297,-3.4434,-1.9941,-0.3145
126130,-0.4576,-0.1936,0.9299,-3.4453,-1.9941,-0.3184
126153,-0.455,-0.1938,0.9297,-3.4492,-1.9941,-0.3223
126176,-0.4565,-0.192,0.9298,-3.4551,-1.9961,-0.3242
126199,-0.4534,-0.1929,0.9294,-3.4551,-1.9961,-0.3242
126222,-0.455,-0.1934,0.931,-3.457,-1.998,-0.3223
126245,-0.4557,-0.1925,0.9294,-3.4531,-2.0,-0.3203
126268,-0.4553,-0.1926,0.9297,-3.4473,-2.0059,-0.3125
126291,-0.4557,-0.193,0.9283,-3.4434,-2.0117,-0.3066
126314,-0.4553,-0.1936,0.9286,-3.4395,-2.0156,-0.3047
126337,-0.4541,-0.1931,0.9285,-3.4355,-2.0234,-0.3027
126360,-0.4528,-0.1935,0.9303,-3.4355,-2.0273,-0.3047
126383,-0.4557,-0.1924,0.9296,-3.4316,-2.0293,-0.3066
126406,-0.4547,-0.1929,0.9294,-3.4297,-2.0273,-0.3086
126429,-0.4567,-0.1927,0.9297,-3.4277,-2.0176,-0.3086
126452,-0.4556,-0.193,0.9301,-3.4277,-2.0059,-0.3086
126475,-0.4545,-0.1937,0.9303,-3.4297,-1.9961,-0.3066
126498,-0.4543,-0.193,0.9294,-3.4355,-1.9824,-0.3027
126521,-0.4552,-0.193,0.931,-3.4395,-1.9785,-0.2988
126544,-0.4546,-0.1927,0.9302,-3.4473,-1.9766,-0.2949
126567,-0.4551,-0.1932,0.9301,-3.4531,-1.9785,-0.291
126590,-0.4547,-0.1926,0.9275,-3.4551,-1.9844,-0.2891
126613,-0.4548,-0.1924,0.9304,-3.4551,-1.9922,-0.291
126636,-0.4541,-0.1923,0.9304,-3.4551,-2.0,-0.293
126659,-0.4548,-0.1924,0.9301,-3.4492,-2.0078,-0.2969
126682,-0.4572,-0.1936,0.9299,-3.4434,-2.0117,-0.3027
126705,-0.4545,-0.1927,0.931,-3.4395,-2.0117,-0.3066
126728,-0.4545,-0.1917,0.931,-3.4355,-2.0078,-0.3125
126751,-0.4531,-0.1931,0.9305,-3.4336,-2.0059,-0.3145
126774,-0.4552,-0.1935,0.9288,-3.4316,-2.002,-0.3145
126797,-0.4552,-0.1935,0.931,-3.4297,-2.002,-0.3105
126820,-0.4572,-0.1931,0.9305,-3.4297,-2.0039,-0.3027
126843,-0.4561,-0.1932,0.9296,-3.4297,-2.0078,-0.293
126866,-0.4551,-0.1931,0.9296,-3.4297,-2.0098,-0.2891
126889,-0.4545,-0.192,0.9294,-3.4316,-2.0117,-0.2871
126912,-0.4563,-0.1926,0.929,-3.4297,-2.0117,-0.2891
126935,-0.4557,-0.193,0.931,-3.4277,-2.0098,-0.2969
126958,-0.4558,-0.1923,0.9291,-3.4258,-2.0098,-0.3066
126981,-0.4548,-0.1932,0.9301,-3.4238,-2.0078,-0.3125
127004,-0.4559,-0.194,0.929,-3.4199,-2.0078,-0.3184
127027,-0.4542,-0.1925,0.9313,-3.4199,-2.0098,-0.3184
127050,-0.4553,-0.1934,0.9297,-3.4219,-2.0156,-0.3125
127073,-0.453,-0.1929,0.931,-3.4277,-2.0195,-0.3027
127096,-0.4547,-0.1931,0.9285,-3.4336,-2.0234,-0.2949
127119,-0.4546,-0.193,0.9299,-3.4434,-2.0254,-0.2832
127142,-0.4537,-0.1927,0.9297,-3.4512,-2.0254,-0.2773
127165,-0.4553,-0.1929,0.9308,-3.457,-2.0234,-0.2734
127188,-0.4537,-0.1932,0.9279,-3.459,-2.0195,-0.2734
127211,-0.4552,-0.1929,0.9291,-3.4551,-2.0117,-0.2754
127234,-0.4548,-0.192,0.9298,-3.4473,-2.002,-0.2793
127257,-0.4554,-0.1926,0.9301,-3.4395,-1.9941,-0.2832
127280,-0.4552,-0.1926,0.9294,-3.4316,-1.9844,-0.291
127303,-0.4548,-0.1931,0.9288,-3.4297,-1.9805,-0.2949
127326,-0.4548,-0.194,0.931,-3.4258,-1.9805,-0.3027
127349,-0.4546,-0.1935,0.9297,-3.4277,-1.9844,-0.3086
127372,-0.4545,-0.1937,0.9287,-3.4277,-1.9902,-0.3125
127395,-0.4564,-0.1932,0.9297,-3.4316,-2.0,-0.3164
127418,-0.4545,-0.1926,0.9315,-3.4336,-2.0059,-0.3203
127441,-0.4542,-0.1932,0.9298,-3.4375,-2.0176,-0.3223
127464,-0.4561,-0.1924,0.9308,-3.4414,-2.0234,-0.3203
127487,-0.4556,-0.1937,0.9299,-3.4414,-2.0234,-0.3145
127510,-0.4568,-0.193,0.9301,-3.4375,-2.0215,-0.3066
127533,-0.4546,-0.1924,0.9308,-3.4355,-2.0176,-0.3008
127556,-0.455,-0.1927,0.9291,-3.4277,-2.0078,-0.2949
127579,-0.4558,-0.1926,0.9314,-3.4219,-1.502,-0.291
127602,-0.4558,-0.1942,0.9293,-3.4141,-1.9961,-0.291
127625,-0.4547,-0.1926,0.9285,-3.4062,-1.9902,-0.2891
127648,-0.4548,-0.1929,0.9312,-3.4023,-1.9883,-0.2871
127671,-0.4556,-0.1924,0.9297,-3.3984,-1.9863,-0.2852
127694,-0.4536,-0.1924,0.9307,-3.3984,-1.9844,-0.2832
127717,-0.4534,-0.1936,0.9303,-3.4004,-1.9824,-0.2832
127740,-0.455,-0.1929,0.9305,-3.4043,-1.9824,-0.2852
127763,-0.4556,-0.1919,0.9283,-3.4082,-1.9844,-0.2891
127786,-0.4537,-0.1936,0.9294,-3.416,-1.9863,-0.2969
127809,-0.454,-0.1931,0.9299,-3.4219,-1.9902,-0.3027
127832,-0.4563,-0.1923,0.9299,-3.4297,-1.9961,-0.3105
127855,-0.4552,-0.1941,0.9279,-3.4336,-2.002,-0.3184
127878,-0.4543,-0.1921,0.9314,-3.4375,-2.0059,-0.3223
127901,-0.4561,-0.193,0.9293,-3.4375,-2.0098,-0.3242
127924,-0.4542,-0.1927,0.9282,-3.4375,-2.0117,-0.3242
127947,-0.4563,-0.1934,0.9296,-3.4336,-2.0156,-0.3242
127970,-0.4542,-0.1932,0.9305,-3.4297,-2.0176,-0.3242
127993,-0.4565,-0.1931,0.9302,-3.4219,-2.0195,-0.3223
128016,-0.4573,-0.1931,0.9313,-3.418,-2.0215,-0.3203
128039,-0.4565,-0.1937,0.9287,-3.416,-2.0215,-0.3184
