timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ
1159,-0.1052,-0.2213,0.9966,-7.25,-7.2031,-7.1758
1182,-0.0432,-0.1617,1.0568,-14.0879,-13.9824,-13.832
1205,-0.0605,-0.1736,1.0396,-18.4258,-18.2734,-17.9805
1228,-0.0573,-0.1685,1.0405,-23.1543,-22.8867,-22.3184
1251,-0.0551,-0.1732,1.0424,-24.8457,-24.3691,-23.5156
1274,-0.0602,-0.1759,1.0435,-24.2246,-23.5527,-22.5254
1297,-0.059,-0.1755,1.0436,-21.1367,-20.1074,-18.877
1320,-0.0565,-0.1719,1.042,-18.0938,-16.7969,-15.4805
1343,-0.056,-0.1697,1.04,-12.9121,-11.207,-9.8398
1366,-0.0604,-0.17,1.0426,-9.5137,-7.541,-6.1992
1389,-0.0593,-0.1726,1.0433,-5.1152,-2.7617,-1.5469
1412,-0.0576,-0.1749,1.0448,-1.9961,0.6914,1.7031
1435,-0.0598,-0.1744,1.0443,-0.7148,2.1484,3.0137
1458,-0.0591,-0.1716,1.0436,0.0957,3.1406,3.8086
1481,-0.0571,-0.1715,1.0416,0.0254,3.1328,3.6973
1504,-0.0582,-0.1724,1.0438,-0.7031,2.4199,2.8887
1527,-0.0591,-0.1735,1.0424,-1.8164,1.2559,1.6914
1550,-0.0607,-0.174,1.0406,-2.5957,0.418,0.8652
1573,-0.0583,-0.174,1.0432,-3.6211,-0.7168,-0.2109
1596,-0.0598,-0.1719,1.0405,-4.1406,-1.3125,-0.75
1619,-0.0625,-0.1703,1.0422,-4.627,-1.9043,-1.2422
1642,-0.0573,-0.1718,1.0416,-4.7812,-2.1426,-1.3848
1665,-0.0579,-0.1727,1.0425,-4.7363,-2.1504,-1.3242
1688,-0.0598,-0.1722,1.0426,-4.5273,-2.0371,-1.084
1711,-0.0574,-0.1744,1.0442,-4.3379,-1.9336,-0.873
1734,-0.0422,-0.1741,1.0416,-4.0488,-1.8184,-0.5508
1757,-0.072,-0.1718,1.0443,-3.877,-1.7891,-0.3613
1780,-0.0515,-0.1732,1.042,-3.6836,-1.791,-0.1484
1803,-0.0563,-0.1736,1.0443,-3.5703,-1.8027,-0.0312
1826,-0.0565,-0.1729,1.0419,-3.541,-1.8086,-0.0059
1849,-0.0587,-0.1715,1.0435,-3.5469,-1.8105,-0.0293
1872,-0.0505,-0.1733,1.0425,-3.5762,-1.8086,-0.0742
1895,-0.0535,-0.1726,1.0439,-3.6406,-1.8105,-0.1641
1918,-0.0588,-0.1725,1.0436,-3.709,-1.8203,-0.2559
1941,-0.0519,-0.1741,1.0414,-3.75,-1.8223,-0.3086
1964,-0.0546,-0.1732,1.0425,-3.7988,-1.8125,-0.3613
1987,-0.0546,-0.1708,1.0399,-3.8203,-1.7852,-0.3789
2010,-0.0562,-0.1703,1.0413,-3.8359,-1.6953,-0.3828
2033,-0.0549,-0.1732,1.0419,-3.834,-1.5332,-0.3652
2056,-0.0562,-0.1741,1.0416,-3.8262,-1.3926,-0.3457
2079,-0.0587,-0.1736,1.0427,-3.8105,-1.166,-0.3125
2102,-0.0511,-0.1724,1.0422,-3.8008,-1.0313,-0.291
2125,-0.0558,-0.1715,1.0421,-3.7852,-0.8926,-0.2637
2148,-0.0559,-0.1698,1.041,-3.7734,-0.8555,-0.2461
2171,-0.0509,-0.1721,1.041,-3.7578,-0.877,-0.2402
2194,-0.0568,-0.1738,1.0426,-3.7422,-0.9688,-0.2402
2217,-0.058,-0.1742,1.0413,-3.7363,-1.043,-0.2441
2240,-0.0588,-0.1726,1.0419,-3.7344,-1.125,-0.25
2263,-0.0527,-0.1716,1.0399,-3.7344,-1.1445,-0.2539
2286,-0.0602,-0.1704,1.0413,-3.7383,-1.125,-0.2578
2309,-0.0549,-0.1715,1.0424,-3.7422,-1.0586,-0.2617
2332,-0.0588,-0.1743,1.0427,-3.7441,-1.002,-0.2637
2355,-0.0559,-0.1744,1.0389,-3.75,-0.9277,-0.2695
2378,-0.0594,-0.1738,1.0419,-3.7559,-0.9004,-0.2734
2401,-0.0524,-0.1719,1.041,-3.7656,-0.9082,-0.2812
2424,-0.0583,-0.1721,1.0421,-3.7754,-0.9902,-0.2871
2447,-0.0554,-0.173,1.0405,-3.7812,-1.082,-0.291
2470,-0.057,-0.1731,1.0397,-3.7852,-1.2559,-0.2949
2493,-0.0553,-0.1716,1.0414,-3.7852,-1.3828,-0.2988
2516,-0.054,-0.1688,1.0397,-3.7793,-1.5781,-0.3047
2539,-0.0505,-0.172,1.0413,-3.7695,-1.7656,-0.3105
2562,-0.0527,-0.1733,1.0416,-3.7539,-1.875,-0.3145
2585,-0.056,-0.1748,1.0419,-3.7344,-1.998,-0.3184
2608,-0.0535,-0.1748,1.0421,-3.7227,-2.0352,-0.3184
2631,-0.0541,-0.1702,1.0394,-3.7129,-2.0098,-0.3145
2654,-0.0549,-0.1688,1.0403,-3.7109,-1.9395,-0.3086
2677,-0.0533,-0.1696,1.0411,-3.7148,-1.7715,-0.2949
2700,-0.0551,-0.1724,1.0424,-3.7207,-1.5488,-0.2754
2723,-0.0562,-0.1755,1.0453,-3.7305,-1.3926,-0.2637
2746,-0.0547,-0.1742,1.0425,-3.7461,-1.1836,-0.248
2769,-0.0564,-0.1726,1.0426,-3.7559,-1.0801,-0.2422
2792,-0.0519,-0.1688,1.04,-3.7695,-1.0117,-0.2441
2815,-0.0509,-0.1693,1.0408,-3.7754,-1.0625,-0.2559
2838,-0.0536,-0.1724,1.0428,-3.7793,-1.1641,-0.2695
2861,-0.0483,-0.1737,1.0405,-3.7832,-1.3984,-0.293
2884,-0.0522,-0.1749,1.0422,-3.7891,-1.5879,-0.3086
2907,-0.0483,-0.1747,1.043,-3.7988,-1.8906,-0.3262
2930,-0.0552,-0.1765,1.0438,-3.8105,-2.1543,-0.3359
2953,-0.0497,-0.1715,1.0419,-3.8164,-2.2793,-0.3398
2976,-0.0475,-0.17,1.04,-3.8184,-2.3672,-0.3359
2999,-0.0504,-0.1689,1.0404,-3.8125,-2.3633,-0.3281
3022,-0.0487,-0.1714,1.0414,-3.7969,-2.2793,-0.3164
3045,-0.0499,-0.1726,1.0415,-3.7832,-2.1855,-0.3086
3068,-0.0486,-0.1733,1.0431,-3.7617,-2.0273,-0.2969
3091,-0.0487,-0.1729,1.0431,-3.7461,-1.8789,-0.2871
3114,-0.0472,-0.1749,1.0411,-3.7383,-1.793,-0.2812
3137,-0.0502,-0.1711,1.0405,-3.7324,-1.6855,-0.2734
